ID,245a,250a,ITEM or VIT,Barcode,Item Status,Chron I_x,Chron J,Chron K,Enum A,Enum B,Enum C,Sublibrary,Publication.title,General.area.of.coverage,Chron I_y,Title.ID
13894492,The Merthyr Express.,,ITEM,B1768298,1,1881,,,,,,HMNTS,The Merthyr Express,Mid Glamorgan,1881,013894492
13894492,The Merthyr Express.,,ITEM,B1768308,1,1886,,,,,,HMNTS,The Merthyr Express,Mid Glamorgan,1886,013894492
13894492,The Merthyr Express.,,ITEM,B1768306,1,1885,,,,,,HMNTS,The Merthyr Express,Mid Glamorgan,1885,013894492
13897666,The Weekly Journal.,,ITEM,NP000111213,PX,1908,01-Dec,Jan-31,1908,1,1,NPL,The Weekly Journal,Cleveland,1908,013897666
13897666,The Weekly Journal.,,ITEM,NP000116492,1,1905,01-Dec,Jan-31,1905,1,1,NPL,The Weekly Journal,Cleveland,1905,013897666
13897666,The Weekly Journal.,,ITEM,NP000113178,PX,1907,01-Dec,Jan-31,1907,1,1,NPL,The Weekly Journal,Cleveland,1907,013897666
13897666,The Weekly Journal.,,ITEM,NP000119396,1,1904,01-Dec,Jan-31,1904,1,1,NPL,The Weekly Journal,Cleveland,1904,013897666
13897666,The Weekly Journal.,,ITEM,NP000125078,PX,1901,01-Dec,Jan-31,1901,1,1,NPL,The Weekly Journal,Cleveland,1901,013897666
13897666,The Weekly Journal.,,ITEM,NP000123156,1,1902,01-Dec,Jan-31,1902,1,1,NPL,The Weekly Journal,Cleveland,1902,013897666
13897666,The Weekly Journal.,,ITEM,NP000103690,1,1909,01-Dec,Jan-31,1909,1,1,NPL,The Weekly Journal,Cleveland,1909,013897666
13897666,The Weekly Journal.,,ITEM,NP000115720,1,1906,01-Dec,Jan-31,1906,1,1,NPL,The Weekly Journal,Cleveland,1906,013897666
13897666,The Weekly Journal.,,ITEM,NP000121260,1,1903,01-Dec,Jan-31,1903,1,1,NPL,The Weekly Journal,Cleveland,1903,013897666
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846069,1,1862,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1862,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846066,1,1860,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1860,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,NP000184540,UM,1879,01-Dec,Jan-31,1879,1,NP000184540,NPL,"The Weymouth, Portland and Dorchester Telegram",Dorset,1879,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846077,1,1867,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1867,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,NP000188104,UM,1885,01-Dec,Jan-31,1885,1,1,NPL,"The Weymouth, Portland and Dorchester Telegram",Dorset,1885,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846071,1,1863,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1863,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846098,1,1879,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1879,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,NP000207675,UM,1870,01-Dec,Jan-31,1870,1,1,NPL,"The Weymouth, Portland and Dorchester Telegram",Dorset,1870,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846094,1,1877,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1877,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846096,1,1878,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1878,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846100,1,1880,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1880,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,NP000205970,UM,1865,01-Dec,Jan-31,1865,1,NP000205970,NPL,"The Weymouth, Portland and Dorchester Telegram",Dorset,1865,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B3899636,1,1866,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1866,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,NP000183980,PM,1878,01-Dec,Jan-31,1878,1,NP000183980,NPL,"The Weymouth, Portland and Dorchester Telegram",Dorset,1878,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B3899637,1,1868,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1868,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846074,1,1865,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1865,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846082,1,1870,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1870,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,NP000183438,PM,1877,01-Dec,Jan-31,1877,1,NP000183438,NPL,"The Weymouth, Portland and Dorchester Telegram",Dorset,1877,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B3899635,1,1864,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1864,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846106,1,1883,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1883,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846080,1,1869,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1869,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846104,1,1882,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1882,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846110,1,1885,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1885,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846112,1,1886,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1886,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846084,1,1871,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1871,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B3899634,1,1861,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1861,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846089,1,1874,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1874,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846090,1,1875,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1875,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846092,1,1876,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1876,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846102,1,1881,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1881,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,NP000187265,UM,1883,01-Dec,Jan-31,1883,1,1,NPL,"The Weymouth, Portland and Dorchester Telegram",Dorset,1883,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846087,1,1873,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1873,013900990
13900990,"The Weymouth, Portland and Dorchester Telegram.",,ITEM,B1846108,1,1884,,,,,,HMNTS,"The Weymouth, Portland and Dorchester Telegram",Dorset,1884,013900990
13900991,The Telegram.,,ITEM,NP000193009,0M,1890,01-Dec,Jan-31,1890,1,NP000193009,NPL,The Telegram,Dorset,1890,013900991
13900991,The Telegram.,,ITEM,NP000196327,PM,1894,01-Dec,Jan-31,1894,1,NP000196327,NPL,The Telegram,Dorset,1894,013900991
13900991,The Telegram.,,ITEM,NP000190661,0M,1887,01-Dec,Jan-31,1887,1,1,NPL,The Telegram,Dorset,1887,013900991
13900991,The Telegram.,,ITEM,NP000194926,UM,1893,01-Dec,Jan-31,1893,1,NP000194926,NPL,The Telegram,Dorset,1893,013900991
13900991,The Telegram.,,ITEM,NP000180395,0M,1900,01-Dec,Jan-31,1900,1,1,NPL,The Telegram,Dorset,1900,013900991
13900991,The Telegram.,,ITEM,B1846129,1,1893,,,,,,HMNTS,The Telegram,Dorset,1893,013900991
13900991,The Telegram.,,ITEM,NP000178453,0M,1899,01-Dec,Jan-31,1899,1,1,NPL,The Telegram,Dorset,1899,013900991
13900991,The Telegram.,,ITEM,B1846140,1,1900,,,,,,HMNTS,The Telegram,Dorset,1900,013900991
13900991,The Telegram.,,ITEM,B1846131,1,1894,,,,,,HMNTS,The Telegram,Dorset,1894,013900991
13900991,The Telegram.,,ITEM,B1846125,1,1891,,,,,,HMNTS,The Telegram,Dorset,1891,013900991
13900991,The Telegram.,,ITEM,B1846114,1,1886,,,,,,HMNTS,The Telegram,Dorset,1886,013900991
13900991,The Telegram.,,ITEM,B1846122,1,1890,,,,,,HMNTS,The Telegram,Dorset,1890,013900991
13900991,The Telegram.,,ITEM,B1846120,1,1889,,,,,,HMNTS,The Telegram,Dorset,1889,013900991
13900991,The Telegram.,,ITEM,B1846118,1,1888,,,,,,HMNTS,The Telegram,Dorset,1888,013900991
13900991,The Telegram.,,ITEM,B1846138,1,1899,,,,,,HMNTS,The Telegram,Dorset,1899,013900991
13900991,The Telegram.,,ITEM,B1846137,1,1897,,,,,,HMNTS,The Telegram,Dorset,1897,013900991
13900991,The Telegram.,,ITEM,B1846116,1,1887,,,,,,HMNTS,The Telegram,Dorset,1887,013900991
13900991,The Telegram.,,ITEM,B1846135,1,1896,,,,,,HMNTS,The Telegram,Dorset,1896,013900991
13900991,The Telegram.,,ITEM,NP000198106,PM,1896,01-Dec,Jan-31,1896,1,NP000198106,NPL,The Telegram,Dorset,1896,013900991
13900991,The Telegram.,,ITEM,NP000197857,0M,1895,01-Dec,Jan-31,1895,1,1,NPL,The Telegram,Dorset,1895,013900991
13900991,The Telegram.,,ITEM,NP000191814,0M,1889,01-Dec,Jan-31,1889,1,NP000191814,NPL,The Telegram,Dorset,1889,013900991
13900991,The Telegram.,,ITEM,B1846127,1,1892,,,,,,HMNTS,The Telegram,Dorset,1892,013900991
13900991,The Telegram.,,ITEM,B1846133,1,1895,,,,,,HMNTS,The Telegram,Dorset,1895,013900991
13900992,The Weymouth Telegram.,,ITEM,NP000100557,1,1911,01-Dec,Jan-31,1911,1,1,NPL,The Weymouth Telegram,Dorset,1911,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000123798,PX,1902,01-Dec,Jan-31,1902,1,1,NPL,The Weymouth Telegram,Dorset,1902,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000120291,1,1903,01-Dec,Jan-31,1903,1,1,NPL,The Weymouth Telegram,Dorset,1903,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000111267,PX,1908,01-Dec,Jan-31,1908,1,1,NPL,The Weymouth Telegram,Dorset,1908,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000114082,PX,1907,01-Dec,Jan-31,1907,1,1,NPL,The Weymouth Telegram,Dorset,1907,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000115428,PX,1906,01-Dec,Jan-31,1906,1,1,NPL,The Weymouth Telegram,Dorset,1906,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000125884,1,1901,07-Dec,Jan-31,1901,7,1,NPL,The Weymouth Telegram,Dorset,1901,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000094702,1,1915,01-Dec,Jan-31,1915,1,1,NPL,The Weymouth Telegram,Dorset,1915,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000098947,1,1913,01-Dec,Jan-31,1913,1,1,NPL,The Weymouth Telegram,Dorset,1913,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000090119,PX,1918,01-Dec,Jan-31,1918,1,NP000090119,NPL,The Weymouth Telegram,Dorset,1918,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000117883,PX,1905,01-Dec,Jan-31,1905,1,1,NPL,The Weymouth Telegram,Dorset,1905,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000090980,1,1917,01-Dec,Jan-31,1917,1,1,NPL,The Weymouth Telegram,Dorset,1917,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000119203,1,1904,01-Dec,Jan-31,1904,1,1,NPL,The Weymouth Telegram,Dorset,1904,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000102472,1,1910,01-Dec,Jan-31,1910,1,1,NPL,The Weymouth Telegram,Dorset,1910,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000093543,PX,1916,01-Dec,Jan-31,1916,1,1,NPL,The Weymouth Telegram,Dorset,1916,013900992
13900992,The Weymouth Telegram.,,ITEM,NP000104495,1,1909,01-Dec,Jan-31,1909,1,1,NPL,The Weymouth Telegram,Dorset,1909,013900992
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000201059,1,1852,01-Dec,Jan-31,1852,1,1,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1852,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657775,1,1832-1836,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1832-1836,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657794,1,1846-1850,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1846-1850,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657898,1,1872-1874,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1872-1874,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657903,1,1874,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1874,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657769,1,1831-1832,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1831-1832,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657781,1,1836-1840,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1836-1840,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657892,1,1870-1872,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1870-1872,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657859,1,1861-1864,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1861-1864,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657866,1,1863-1865,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1863-1865,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657889,1,1869-1872,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1869-1872,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657860,1,1864-1866,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1864-1866,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657778,1,1834-1836,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1834-1836,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657779,1,1845,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1845,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657785,1,1836-1841,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1836-1841,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657820,1,1856-1859,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1856-1859,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657808,1,1855-1858,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1855-1858,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657792,1,1846-1851,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1846-1851,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657802,1,1848-1856,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1848-1856,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657806,1,1850-1854,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1850-1854,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657877,1,1867-1869,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1867-1869,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000204743,1,1869,01-Dec,Jan-31,1869,1,NP000204743,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1869,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000201479,1,1850,01-Dec,Jan-31,1850,1,1,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1850,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000204477,PX,1868,01-Dec,Jan-31,1868,1,NP000204477,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1868,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000205555,1,1866,01-Dec,Jan-31,1866,1,NP000205555,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1866,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000200736,1,1851,01-Dec,Jan-31,1851,1,1,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1851,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000201118,1,1848,01-Dec,Jan-31,1848,1,1,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1848,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000203412,1,1834,01-Dec,Jan-31,1834,1,1,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1834,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,B1846780,1,1859,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1859,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657885,1,1868-1870,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1868-1870,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000200266,1,1856,01-Dec,Jan-31,1856,1,1,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1856,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657856,1,1860-1862,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1860-1862,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000205199,PX,1867,01-Dec,Jan-31,1867,1,NP000205199,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1867,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000181869,1,1873,01-Dec,Jan-31,1873,1,1,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1873,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000203841,1,1871,01-Dec,Jan-31,1871,1,NP000203841,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1871,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000206904,UX,1861,01-Dec,Jan-31,1861,1,NP000206904,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1861,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,NP000202239,1,1845,01-Dec,Jan-31,1845,1,1,NPL,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1845,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657786,1,1841-1845,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1841-1845,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657789,1,1841-1846,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1841-1846,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657824,1,1858-1861,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1858-1861,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,Z004657871,1,1865-1867,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1865-1867,013901029
13901029,"The Whitehaven Herald, and Cumberland Advertiser.",,ITEM,B1846775,1,1855,,,,,,HMNTS,"The Whitehaven Herald, and Cumberland Advertiser",Cumbria,1855,013901029
13905829,The North Cumberland Reformer.,,ITEM,B1893423,1,1890,,,,,,HMNTS,The North Cumberland Reformer,Cumbria,1890,013905829
13905830,The Northern News.,,ITEM,NP000181422,1,1900,01-Dec,Jan-31,1900,1,1,NPL,The Northern News,Cumbria,1900,013905830
13905830,The Northern News.,,ITEM,NP000178971,1,1899,01-Dec,Jan-31,1899,1,1,NPL,The Northern News,Cumbria,1899,013905830
13905830,The Northern News.,,ITEM,NP000198277,1,1897,01-Dec,Jan-31,1897,1,1,NPL,The Northern News,Cumbria,1897,013905830
13905830,The Northern News.,,ITEM,B1893431,1,1898,,,,,,HMNTS,The Northern News,Cumbria,1898,013905830
13908383,Cradley Heath & Stourbridge Observer.,,ITEM,NP000206587,UX,1864,01-Dec,Jan-31,1864,1,NP000206587,NPL,Cradley Heath & Stourbridge Observer,West Midlands,1864,013908383
13908384,"The Observer, Cradley Heath, Halesowen & District Chroni",,ITEM,B1927151,1,1865,,,,,,HMNTS,"The Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1865,013908384
13908384,"The Observer, Cradley Heath, Halesowen & District Chroni",,ITEM,NP000205870,UM,1865,01-Dec,Jan-31,1865,1,NP000205870,NPL,"The Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1865,013908384
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,NP000203630,PX,1871,01-Dec,Jan-31,1871,1,NP000203630,NPL,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1871,013908385
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,NP000185717,PM,1880,01-Dec,Jan-31,1880,1,NP000185717,NPL,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1880,013908385
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,NP000190275,UM,1887,01-Dec,Jan-31,1887,1,NP000190275,NPL,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1887,013908385
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,NP000189636,0M,1886,01-Dec,Jan-31,1886,1,1,NPL,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1886,013908385
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,NP000188064,UM,1884,01-Dec,Jan-31,1884,1,NP000188064,NPL,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1884,013908385
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,B1927163,1,1875-1876,,,,,,HMNTS,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1875-1876,013908385
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,NP000184858,UM,1879,01-Dec,Jan-31,1879,1,NP000184858,NPL,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1879,013908385
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,NP000184077,UM,1877,01-Dec,Jan-31,1877,1,NP000184077,NPL,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1877,013908385
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,B1927181,1,1887,,,,,,HMNTS,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1887,013908385
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,B1927178,1,1885-1886,,,,,,HMNTS,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1885-1886,013908385
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,B1927175,1,1883-1884,,,,,,HMNTS,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1883-1884,013908385
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,B1927172,1,1881-1882,,,,,,HMNTS,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1881-1882,013908385
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,B1927169,1,1879-1880,,,,,,HMNTS,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1879-1880,013908385
13908385,"The Stourbridge Observer, Cradley Heath, Halesowen & Dis",,ITEM,B1927166,1,1877-1878,,,,,,HMNTS,"The Stourbridge Observer, Cradley Heath, Halesowen & District Chronicle",West Midlands,1877-1878,013908385
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,B3031838,1,1883,,,,,,HMNTS,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1883,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000189912,UM,1886,01-Dec,Jan-31,1886,1,NP000189912,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1886,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000190610,UM,1887,01-Dec,Jan-31,1887,1,1,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1887,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000192176,PM,1889,01-Dec,Jan-31,1889,1,NP000192176,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1889,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000200361,0M,1853,01-Dec,Jan-31,1853,1,1,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1853,013908572
13908572,"Swansea and Glamorgan Herald, and South Wales Free Press",,ITEM,NP000200757,0M,1851,01-Dec,Jan-31,1851,1,1,NPL,"Swansea and Glamorgan Herald, and South Wales Free Press",West Glamorgan,1851,013908572
